StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C42	c	55.0	80.0	10.0	27.0	0.39	0.07	34.0	64.0	10.0
C43	c	55.0	85.0	20.0	24.0	0.38	0.50	107.0	137.0	10.0
C44	c	55.0	82.0	10.0	23.0	0.49	0.24	36.0	66.0	10.0
C45	c	20.0	82.0	10.0	25.0	0.22	0.50	53.0	83.0	10.0
C46	c	18.0	80.0	10.0	10.0	0.38	0.34	129.0	159.0	10.0
C47	c	2.0	45.0	10.0	25.0	0.16	0.08	64.0	94.0	10.0
C48	c	42.0	5.0	10.0	12.0	0.49	0.16	154.0	184.0	10.0
C49	c	42.0	12.0	10.0	25.0	0.37	0.16	85.0	115.0	10.0
C50	c	72.0	35.0	30.0	12.0	0.37	0.10	159.0	189.0	10.0
C51	c	55.0	20.0	19.0	4.0	0.23	0.30	149.0	179.0	10.0
C52	c	25.0	30.0	3.0	28.0	0.24	0.35	58.0	88.0	10.0
C53	c	20.0	50.0	5.0	2.0	0.06	0.39	22.0	52.0	10.0
C54	c	55.0	60.0	16.0	29.0	0.25	0.35	170.0	200.0	10.0
C55	c	30.0	60.0	16.0	6.0	0.10	0.40	26.0	56.0	10.0
C56	c	50.0	35.0	19.0	25.0	0.04	0.51	133.0	163.0	10.0
C57	c	30.0	25.0	23.0	0.0	0.36	0.00	27.0	57.0	10.0
C58	c	15.0	10.0	20.0	18.0	0.13	0.08	62.0	92.0	10.0
C59	c	10.0	20.0	19.0	16.0	0.01	0.50	50.0	80.0	10.0
C60	c	15.0	60.0	17.0	25.0	0.21	0.46	173.0	203.0	10.0
C61	c	45.0	65.0	9.0	18.0	0.48	0.33	184.0	214.0	10.0
C62	c	65.0	35.0	3.0	5.0	0.47	0.23	43.0	73.0	10.0
C63	c	65.0	20.0	6.0	2.0	0.51	0.39	61.0	91.0	10.0
C64	c	45.0	30.0	17.0	26.0	0.35	0.22	65.0	95.0	10.0
C65	c	35.0	40.0	16.0	12.0	0.11	0.09	31.0	61.0	10.0
C66	c	41.0	37.0	16.0	18.0	0.24	0.45	14.0	44.0	10.0
C67	c	64.0	42.0	9.0	25.0	0.11	0.48	174.0	204.0	10.0
C68	c	40.0	60.0	21.0	18.0	0.25	0.39	99.0	129.0	10.0
C69	c	31.0	52.0	27.0	26.0	0.16	0.14	10.0	40.0	10.0
C70	c	35.0	69.0	23.0	16.0	0.21	0.07	83.0	113.0	10.0
C71	c	65.0	55.0	14.0	12.0	0.42	0.27	50.0	80.0	10.0
C72	c	63.0	65.0	8.0	21.0	0.44	0.16	106.0	136.0	10.0
C73	c	2.0	60.0	5.0	26.0	0.44	0.17	95.0	125.0	10.0
C74	c	20.0	20.0	8.0	29.0	0.04	0.09	119.0	149.0	10.0
C75	c	5.0	5.0	16.0	27.0	0.47	0.21	65.0	95.0	10.0
C76	c	60.0	12.0	31.0	2.0	0.17	0.25	55.0	85.0	10.0
C77	c	23.0	3.0	7.0	8.0	0.06	0.09	90.0	120.0	10.0
C78	c	8.0	56.0	27.0	4.0	0.10	0.44	77.0	107.0	10.0
C79	c	6.0	68.0	30.0	14.0	0.37	0.44	53.0	83.0	10.0
C80	c	47.0	47.0	13.0	12.0	0.21	0.20	44.0	74.0	10.0
C81	c	49.0	58.0	10.0	6.0	0.32	0.28	157.0	187.0	10.0
C82	c	27.0	43.0	9.0	4.0	0.06	0.38	114.0	144.0	10.0
C83	c	37.0	31.0	14.0	27.0	0.43	0.15	118.0	148.0	10.0
C84	c	57.0	29.0	18.0	10.0	0.19	0.06	73.0	103.0	10.0
C85	c	63.0	23.0	2.0	29.0	0.34	0.05	65.0	95.0	10.0
C86	c	21.0	24.0	28.0	14.0	0.35	0.43	150.0	180.0	10.0
C87	c	12.0	24.0	13.0	14.0	0.48	0.42	58.0	88.0	10.0
C88	c	24.0	58.0	19.0	20.0	0.45	0.42	94.0	124.0	10.0
C89	c	67.0	5.0	25.0	12.0	0.46	0.35	129.0	159.0	10.0
C90	c	37.0	47.0	6.0	17.0	0.45	0.08	145.0	175.0	10.0
C91	c	49.0	42.0	13.0	20.0	0.05	0.11	76.0	106.0	10.0
C92	c	53.0	43.0	14.0	18.0	0.22	0.48	140.0	170.0	10.0
C93	c	61.0	52.0	3.0	19.0	0.26	0.42	44.0	74.0	10.0
C94	c	57.0	48.0	23.0	21.0	0.29	0.44	170.0	200.0	10.0
C95	c	56.0	37.0	6.0	25.0	0.47	0.05	66.0	96.0	10.0
C96	c	55.0	54.0	26.0	0.0	0.48	0.00	178.0	208.0	10.0
C97	c	4.0	18.0	35.0	10.0	0.23	0.39	134.0	164.0	10.0
C98	c	26.0	52.0	9.0	7.0	0.26	0.32	143.0	173.0	10.0
C99	c	26.0	35.0	15.0	23.0	0.47	0.06	51.0	81.0	10.0
C100	c	31.0	67.0	3.0	29.0	0.23	0.09	20.0	50.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
