StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C57	c	32.0	12.0	7.0	22.0	0.15	0.50	471.0	587.0	10.0
C58	c	36.0	26.0	18.0	11.0	0.03	0.34	399.0	515.0	10.0
C59	c	21.0	24.0	28.0	15.0	0.04	0.48	18.0	140.0	10.0
C60	c	17.0	34.0	3.0	4.0	0.39	0.19	589.0	721.0	10.0
C61	c	12.0	24.0	13.0	21.0	0.16	0.09	329.0	551.0	10.0
C62	c	24.0	58.0	19.0	2.0	0.37	0.51	840.0	964.0	10.0
C63	c	27.0	69.0	10.0	22.0	0.31	0.41	779.0	943.0	10.0
C64	c	15.0	77.0	9.0	3.0	0.42	0.29	719.0	821.0	10.0
C65	c	62.0	77.0	20.0	25.0	0.01	0.28	113.0	215.0	10.0
C66	c	49.0	73.0	25.0	22.0	0.19	0.43	602.0	752.0	10.0
C67	c	67.0	5.0	25.0	3.0	0.10	0.34	69.0	199.0	10.0
C68	c	56.0	39.0	36.0	23.0	0.08	0.31	318.0	466.0	10.0
C69	c	37.0	47.0	6.0	4.0	0.43	0.05	0.0	977.0	10.0
C70	c	37.0	56.0	5.0	3.0	0.46	0.43	0.0	968.0	10.0
C71	c	57.0	68.0	15.0	26.0	0.32	0.20	0.0	950.0	10.0
C72	c	47.0	16.0	25.0	27.0	0.27	0.11	104.0	252.0	10.0
C73	c	44.0	17.0	9.0	26.0	0.49	0.26	878.0	960.0	10.0
C74	c	46.0	13.0	8.0	1.0	0.29	0.18	0.0	965.0	10.0
C75	c	49.0	11.0	18.0	4.0	0.41	0.36	0.0	962.0	10.0
C76	c	49.0	42.0	13.0	0.0	0.08	0.00	222.0	350.0	10.0
C77	c	53.0	43.0	14.0	27.0	0.48	0.48	86.0	224.0	10.0
C78	c	61.0	52.0	3.0	2.0	0.44	0.08	230.0	408.0	10.0
C79	c	57.0	48.0	23.0	3.0	0.26	0.28	0.0	964.0	10.0
C80	c	56.0	37.0	6.0	6.0	0.37	0.40	22.0	184.0	10.0
C81	c	55.0	54.0	26.0	21.0	0.45	0.33	28.0	138.0	10.0
C82	c	15.0	47.0	16.0	0.0	0.37	0.00	697.0	803.0	10.0
C83	c	14.0	37.0	11.0	0.0	0.10	0.00	545.0	677.0	10.0
C84	c	11.0	31.0	7.0	7.0	0.50	0.49	0.0	965.0	10.0
C85	c	16.0	22.0	41.0	21.0	0.17	0.07	552.0	744.0	10.0
C86	c	4.0	18.0	35.0	6.0	0.03	0.31	877.0	947.0	10.0
C87	c	28.0	18.0	26.0	13.0	0.23	0.51	530.0	568.0	10.0
C88	c	26.0	52.0	9.0	22.0	0.06	0.48	318.0	464.0	10.0
C89	c	26.0	35.0	15.0	1.0	0.13	0.46	0.0	981.0	10.0
C90	c	31.0	67.0	3.0	20.0	0.42	0.22	532.0	636.0	10.0
C91	c	15.0	19.0	1.0	16.0	0.21	0.25	463.0	617.0	10.0
C92	c	22.0	22.0	2.0	18.0	0.26	0.18	223.0	399.0	10.0
C93	c	18.0	24.0	22.0	6.0	0.44	0.13	0.0	969.0	10.0
C94	c	26.0	27.0	27.0	4.0	0.35	0.45	534.0	642.0	10.0
C95	c	25.0	24.0	20.0	23.0	0.37	0.12	15.0	179.0	10.0
C96	c	22.0	27.0	11.0	8.0	0.42	0.09	874.0	948.0	10.0
C97	c	25.0	21.0	12.0	9.0	0.06	0.42	566.0	636.0	10.0
C98	c	19.0	21.0	10.0	24.0	0.50	0.45	0.0	968.0	10.0
C99	c	20.0	26.0	9.0	24.0	0.38	0.43	101.0	193.0	10.0
C100	c	18.0	18.0	17.0	20.0	0.43	0.49	118.0	148.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
