StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C60	c	15.0	60.0	17.0	15.0	0.26	0.19	143.0	203.0	10.0
C61	c	45.0	65.0	9.0	29.0	0.19	0.36	154.0	214.0	10.0
C62	c	65.0	35.0	3.0	6.0	0.12	0.47	30.0	90.0	10.0
C63	c	65.0	20.0	6.0	26.0	0.26	0.19	46.0	106.0	10.0
C64	c	45.0	30.0	17.0	4.0	0.35	0.32	50.0	110.0	10.0
C65	c	35.0	40.0	16.0	11.0	0.38	0.11	16.0	76.0	10.0
C66	c	41.0	37.0	16.0	14.0	0.21	0.29	14.0	74.0	10.0
C67	c	64.0	42.0	9.0	22.0	0.21	0.15	144.0	204.0	10.0
C68	c	40.0	60.0	21.0	23.0	0.01	0.17	84.0	144.0	10.0
C69	c	31.0	52.0	27.0	19.0	0.36	0.39	10.0	70.0	10.0
C70	c	35.0	69.0	23.0	24.0	0.13	0.05	68.0	128.0	10.0
C71	c	65.0	55.0	14.0	14.0	0.49	0.36	35.0	95.0	10.0
C72	c	63.0	65.0	8.0	28.0	0.08	0.06	91.0	151.0	10.0
C73	c	2.0	60.0	5.0	3.0	0.33	0.07	80.0	140.0	10.0
C74	c	20.0	20.0	8.0	10.0	0.51	0.20	104.0	164.0	10.0
C75	c	5.0	5.0	16.0	22.0	0.05	0.01	65.0	125.0	10.0
C76	c	60.0	12.0	31.0	18.0	0.41	0.18	55.0	115.0	10.0
C77	c	23.0	3.0	7.0	26.0	0.16	0.38	75.0	135.0	10.0
C78	c	8.0	56.0	27.0	14.0	0.26	0.35	62.0	122.0	10.0
C79	c	6.0	68.0	30.0	0.0	0.17	0.00	39.0	99.0	10.0
C80	c	47.0	47.0	13.0	4.0	0.31	0.43	29.0	89.0	10.0
C81	c	49.0	58.0	10.0	4.0	0.34	0.09	142.0	202.0	10.0
C82	c	27.0	43.0	9.0	15.0	0.27	0.45	99.0	159.0	10.0
C83	c	37.0	31.0	14.0	17.0	0.40	0.01	103.0	163.0	10.0
C84	c	57.0	29.0	18.0	27.0	0.40	0.15	58.0	118.0	10.0
C85	c	63.0	23.0	2.0	19.0	0.41	0.25	50.0	110.0	10.0
C86	c	21.0	24.0	28.0	3.0	0.25	0.12	135.0	195.0	10.0
C87	c	12.0	24.0	13.0	12.0	0.45	0.15	43.0	103.0	10.0
C88	c	24.0	58.0	19.0	25.0	0.31	0.01	79.0	139.0	10.0
C89	c	67.0	5.0	25.0	8.0	0.05	0.05	114.0	174.0	10.0
C90	c	37.0	47.0	6.0	11.0	0.03	0.38	130.0	190.0	10.0
C91	c	49.0	42.0	13.0	15.0	0.17	0.29	61.0	121.0	10.0
C92	c	53.0	43.0	14.0	18.0	0.06	0.04	125.0	185.0	10.0
C93	c	61.0	52.0	3.0	23.0	0.37	0.44	29.0	89.0	10.0
C94	c	57.0	48.0	23.0	28.0	0.05	0.37	152.0	212.0	10.0
C95	c	56.0	37.0	6.0	24.0	0.10	0.10	51.0	111.0	10.0
C96	c	55.0	54.0	26.0	16.0	0.16	0.19	154.0	214.0	10.0
C97	c	4.0	18.0	35.0	11.0	0.51	0.40	119.0	179.0	10.0
C98	c	26.0	52.0	9.0	3.0	0.02	0.17	128.0	188.0	10.0
C99	c	26.0	35.0	15.0	2.0	0.28	0.03	36.0	96.0	10.0
C100	c	31.0	67.0	3.0	21.0	0.38	0.04	20.0	80.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
