StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C68	c	56.0	39.0	36.0	16.0	0.15	0.29	22.0	147.0	10.0
C69	c	37.0	47.0	6.0	29.0	0.39	0.18	108.0	204.0	10.0
C70	c	37.0	56.0	5.0	29.0	0.15	0.33	23.0	85.0	10.0
C71	c	57.0	68.0	15.0	1.0	0.19	0.40	132.0	180.0	10.0
C72	c	47.0	16.0	25.0	14.0	0.24	0.50	54.0	178.0	10.0
C73	c	44.0	17.0	9.0	29.0	0.21	0.16	119.0	163.0	10.0
C74	c	46.0	13.0	8.0	21.0	0.22	0.04	25.0	84.0	10.0
C75	c	49.0	11.0	18.0	9.0	0.27	0.35	32.0	96.0	10.0
C76	c	49.0	42.0	13.0	20.0	0.22	0.18	103.0	204.0	10.0
C77	c	53.0	43.0	14.0	6.0	0.36	0.49	88.0	200.0	10.0
C78	c	61.0	52.0	3.0	23.0	0.27	0.05	32.0	188.0	10.0
C79	c	57.0	48.0	23.0	7.0	0.15	0.07	48.0	142.0	10.0
C80	c	56.0	37.0	6.0	28.0	0.25	0.15	42.0	184.0	10.0
C81	c	55.0	54.0	26.0	16.0	0.14	0.28	28.0	105.0	10.0
C82	c	15.0	47.0	16.0	22.0	0.20	0.18	124.0	196.0	10.0
C83	c	14.0	37.0	11.0	0.0	0.31	0.00	93.0	198.0	10.0
C84	c	11.0	31.0	7.0	25.0	0.27	0.19	47.0	155.0	10.0
C85	c	16.0	22.0	41.0	19.0	0.37	0.31	24.0	196.0	10.0
C86	c	4.0	18.0	35.0	9.0	0.49	0.15	147.0	173.0	10.0
C87	c	28.0	18.0	26.0	2.0	0.28	0.10	171.0	171.0	10.0
C88	c	26.0	52.0	9.0	15.0	0.01	0.04	78.0	200.0	10.0
C89	c	26.0	35.0	15.0	3.0	0.33	0.47	9.0	133.0	10.0
C90	c	31.0	67.0	3.0	14.0	0.25	0.13	87.0	157.0	10.0
C91	c	15.0	19.0	1.0	17.0	0.29	0.43	26.0	160.0	10.0
C92	c	22.0	22.0	2.0	14.0	0.28	0.46	41.0	201.0	10.0
C93	c	18.0	24.0	22.0	20.0	0.10	0.32	99.0	137.0	10.0
C94	c	26.0	27.0	27.0	18.0	0.30	0.50	130.0	207.0	10.0
C95	c	25.0	24.0	20.0	7.0	0.51	0.22	60.0	205.0	10.0
C96	c	22.0	27.0	11.0	14.0	0.41	0.17	17.0	49.0	10.0
C97	c	25.0	21.0	12.0	29.0	0.34	0.05	133.0	161.0	10.0
C98	c	19.0	21.0	10.0	12.0	0.33	0.18	66.0	152.0	10.0
C99	c	20.0	26.0	9.0	9.0	0.06	0.31	116.0	170.0	10.0
C100	c	18.0	18.0	17.0	20.0	0.48	0.12	93.0	93.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
