StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C39	c	0.0	45.0	20.0	16.0	0.42	0.42	317.0	497.0	90.0
C40	c	35.0	30.0	10.0	19.0	0.40	0.38	81.0	261.0	90.0
C41	c	35.0	32.0	10.0	5.0	0.02	0.16	19.0	199.0	90.0
C42	c	33.0	32.0	20.0	3.0	0.46	0.03	174.0	354.0	90.0
C43	c	33.0	35.0	10.0	19.0	0.48	0.43	729.0	909.0	90.0
C44	c	32.0	30.0	10.0	3.0	0.33	0.03	266.0	446.0	90.0
C45	c	30.0	30.0	10.0	23.0	0.01	0.01	358.0	538.0	90.0
C46	c	30.0	32.0	30.0	8.0	0.28	0.12	543.0	723.0	90.0
C47	c	30.0	35.0	10.0	15.0	0.35	0.13	636.0	816.0	90.0
C48	c	28.0	30.0	10.0	19.0	0.03	0.01	450.0	630.0	90.0
C49	c	28.0	35.0	10.0	15.0	0.30	0.40	946.0	1126.0	90.0
C50	c	26.0	32.0	10.0	0.0	0.34	0.00	859.0	1039.0	90.0
C51	c	25.0	30.0	10.0	24.0	0.22	0.37	766.0	946.0	90.0
C52	c	25.0	35.0	10.0	16.0	0.41	0.14	944.0	1124.0	90.0
C53	c	44.0	5.0	20.0	10.0	0.18	0.22	384.0	564.0	90.0
C54	c	42.0	10.0	40.0	3.0	0.24	0.11	749.0	929.0	90.0
C55	c	42.0	15.0	10.0	2.0	0.29	0.26	844.0	1024.0	90.0
C56	c	40.0	5.0	30.0	27.0	0.07	0.30	290.0	470.0	90.0
C57	c	40.0	15.0	40.0	8.0	0.48	0.04	931.0	1111.0	90.0
C58	c	38.0	5.0	30.0	23.0	0.21	0.21	198.0	378.0	90.0
C59	c	38.0	15.0	10.0	13.0	0.03	0.18	36.0	216.0	90.0
C60	c	35.0	5.0	20.0	23.0	0.17	0.08	110.0	290.0	90.0
C61	c	50.0	30.0	10.0	28.0	0.32	0.21	932.0	1112.0	90.0
C62	c	50.0	35.0	20.0	4.0	0.16	0.17	109.0	289.0	90.0
C63	c	50.0	40.0	50.0	18.0	0.39	0.34	15.0	195.0	90.0
C64	c	48.0	30.0	10.0	21.0	0.18	0.15	204.0	384.0	90.0
C65	c	48.0	40.0	10.0	3.0	0.13	0.45	13.0	193.0	90.0
C66	c	47.0	35.0	10.0	27.0	0.37	0.37	949.0	1129.0	90.0
C67	c	47.0	40.0	10.0	21.0	0.01	0.28	13.0	193.0	90.0
C68	c	45.0	30.0	10.0	22.0	0.15	0.48	297.0	477.0	90.0
C69	c	45.0	35.0	10.0	5.0	0.42	0.45	392.0	572.0	90.0
C70	c	95.0	30.0	30.0	26.0	0.21	0.50	327.0	507.0	90.0
C71	c	95.0	35.0	20.0	22.0	0.39	0.22	422.0	602.0	90.0
C72	c	53.0	30.0	10.0	7.0	0.33	0.20	839.0	1019.0	90.0
C73	c	92.0	30.0	10.0	27.0	0.37	0.50	234.0	414.0	90.0
C74	c	53.0	35.0	50.0	10.0	0.35	0.06	20.0	200.0	90.0
C75	c	45.0	65.0	20.0	6.0	0.35	0.45	16.0	196.0	90.0
C76	c	90.0	35.0	10.0	29.0	0.27	0.02	517.0	697.0	90.0
C77	c	88.0	30.0	10.0	28.0	0.04	0.33	477.0	657.0	90.0
C78	c	88.0	35.0	20.0	27.0	0.44	0.48	609.0	789.0	90.0
C79	c	87.0	30.0	10.0	21.0	0.08	0.28	386.0	566.0	90.0
C80	c	85.0	25.0	10.0	0.0	0.03	0.00	573.0	753.0	90.0
C81	c	85.0	35.0	30.0	11.0	0.10	0.26	702.0	882.0	90.0
C82	c	75.0	55.0	20.0	19.0	0.30	0.11	404.0	584.0	90.0
C83	c	72.0	55.0	10.0	17.0	0.38	0.03	497.0	677.0	90.0
C84	c	70.0	58.0	20.0	10.0	0.50	0.38	590.0	770.0	90.0
C85	c	68.0	60.0	30.0	12.0	0.06	0.24	683.0	863.0	90.0
C86	c	66.0	55.0	10.0	22.0	0.43	0.05	117.0	297.0	90.0
C87	c	65.0	55.0	20.0	28.0	0.45	0.31	26.0	206.0	90.0
C88	c	65.0	60.0	30.0	9.0	0.04	0.04	776.0	956.0	90.0
C89	c	63.0	58.0	10.0	18.0	0.19	0.33	869.0	1049.0	90.0
C90	c	60.0	55.0	10.0	17.0	0.39	0.30	21.0	201.0	90.0
C91	c	60.0	60.0	10.0	13.0	0.18	0.37	943.0	1123.0	90.0
C92	c	67.0	85.0	20.0	21.0	0.24	0.12	399.0	579.0	90.0
C93	c	65.0	85.0	40.0	19.0	0.45	0.28	491.0	671.0	90.0
C94	c	65.0	82.0	10.0	27.0	0.43	0.29	305.0	485.0	90.0
C95	c	62.0	80.0	30.0	16.0	0.45	0.29	212.0	392.0	90.0
C96	c	60.0	80.0	10.0	20.0	0.45	0.29	120.0	300.0	90.0
C97	c	60.0	85.0	30.0	13.0	0.22	0.48	586.0	766.0	90.0
C98	c	58.0	75.0	20.0	28.0	0.46	0.50	124.0	304.0	90.0
C99	c	55.0	80.0	10.0	18.0	0.28	0.21	776.0	956.0	90.0
C100	c	55.0	85.0	20.0	10.0	0.04	0.11	681.0	861.0	90.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
