StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C73	c	44.0	17.0	9.0	23.0	0.37	0.39	0.0	969.0	10.0
C74	c	46.0	13.0	8.0	22.0	0.38	0.15	0.0	965.0	10.0
C75	c	49.0	11.0	18.0	7.0	0.38	0.41	0.0	962.0	10.0
C76	c	49.0	42.0	13.0	3.0	0.08	0.23	222.0	350.0	10.0
C77	c	53.0	43.0	14.0	0.0	0.40	0.00	86.0	224.0	10.0
C78	c	61.0	52.0	3.0	9.0	0.21	0.31	230.0	408.0	10.0
C79	c	57.0	48.0	23.0	9.0	0.19	0.12	0.0	964.0	10.0
C80	c	56.0	37.0	6.0	1.0	0.27	0.44	0.0	968.0	10.0
C81	c	55.0	54.0	26.0	10.0	0.46	0.02	28.0	138.0	10.0
C82	c	15.0	47.0	16.0	6.0	0.42	0.33	697.0	803.0	10.0
C83	c	14.0	37.0	11.0	19.0	0.06	0.02	545.0	677.0	10.0
C84	c	11.0	31.0	7.0	11.0	0.24	0.02	0.0	965.0	10.0
C85	c	16.0	22.0	41.0	21.0	0.33	0.34	0.0	966.0	10.0
C86	c	4.0	18.0	35.0	25.0	0.47	0.17	877.0	947.0	10.0
C87	c	28.0	18.0	26.0	8.0	0.04	0.46	530.0	568.0	10.0
C88	c	26.0	52.0	9.0	11.0	0.09	0.41	0.0	970.0	10.0
C89	c	26.0	35.0	15.0	24.0	0.22	0.14	0.0	981.0	10.0
C90	c	31.0	67.0	3.0	4.0	0.19	0.38	532.0	636.0	10.0
C91	c	15.0	19.0	1.0	18.0	0.36	0.37	463.0	617.0	10.0
C92	c	22.0	22.0	2.0	4.0	0.05	0.51	223.0	399.0	10.0
C93	c	18.0	24.0	22.0	27.0	0.26	0.29	0.0	969.0	10.0
C94	c	26.0	27.0	27.0	11.0	0.10	0.46	534.0	642.0	10.0
C95	c	25.0	24.0	20.0	20.0	0.23	0.10	15.0	179.0	10.0
C96	c	22.0	27.0	11.0	13.0	0.37	0.24	0.0	974.0	10.0
C97	c	25.0	21.0	12.0	7.0	0.20	0.27	566.0	636.0	10.0
C98	c	19.0	21.0	10.0	28.0	0.50	0.39	0.0	968.0	10.0
C99	c	20.0	26.0	9.0	2.0	0.25	0.05	0.0	972.0	10.0
C100	c	18.0	18.0	17.0	11.0	0.39	0.49	118.0	148.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
