StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C49	c	42.0	12.0	10.0	19.0	0.34	0.11	0.0	911.0	10.0
C50	c	72.0	35.0	30.0	3.0	0.48	0.40	0.0	914.0	10.0
C51	c	55.0	20.0	19.0	14.0	0.04	0.20	0.0	916.0	10.0
C52	c	25.0	30.0	3.0	28.0	0.40	0.13	553.0	673.0	10.0
C53	c	20.0	50.0	5.0	24.0	0.37	0.26	0.0	930.0	10.0
C54	c	55.0	60.0	16.0	17.0	0.40	0.45	0.0	931.0	10.0
C55	c	30.0	60.0	16.0	5.0	0.45	0.13	0.0	935.0	10.0
C56	c	50.0	35.0	19.0	15.0	0.48	0.51	184.0	304.0	10.0
C57	c	30.0	25.0	23.0	19.0	0.42	0.37	0.0	923.0	10.0
C58	c	15.0	10.0	20.0	12.0	0.29	0.35	0.0	902.0	10.0
C59	c	10.0	20.0	19.0	8.0	0.33	0.32	0.0	907.0	10.0
C60	c	15.0	60.0	17.0	16.0	0.15	0.36	0.0	923.0	10.0
C61	c	45.0	65.0	9.0	19.0	0.45	0.26	618.0	738.0	10.0
C62	c	65.0	35.0	3.0	26.0	0.36	0.37	0.0	920.0	10.0
C63	c	65.0	20.0	6.0	10.0	0.11	0.34	0.0	910.0	10.0
C64	c	45.0	30.0	17.0	25.0	0.47	0.03	628.0	748.0	10.0
C65	c	35.0	40.0	16.0	25.0	0.03	0.03	28.0	148.0	10.0
C66	c	41.0	37.0	16.0	16.0	0.01	0.17	0.0	936.0	10.0
C67	c	64.0	42.0	9.0	0.0	0.05	0.00	0.0	924.0	10.0
C68	c	40.0	60.0	21.0	19.0	0.05	0.10	0.0	940.0	10.0
C69	c	31.0	52.0	27.0	13.0	0.14	0.30	10.0	130.0	10.0
C70	c	35.0	69.0	23.0	24.0	0.24	0.07	0.0	930.0	10.0
C71	c	65.0	55.0	14.0	9.0	0.23	0.20	0.0	924.0	10.0
C72	c	63.0	65.0	8.0	4.0	0.33	0.36	0.0	922.0	10.0
C73	c	2.0	60.0	5.0	2.0	0.03	0.42	290.0	410.0	10.0
C74	c	20.0	20.0	8.0	1.0	0.45	0.31	0.0	913.0	10.0
C75	c	5.0	5.0	16.0	2.0	0.35	0.24	0.0	892.0	10.0
C76	c	60.0	12.0	31.0	10.0	0.28	0.22	0.0	907.0	10.0
C77	c	23.0	3.0	7.0	19.0	0.09	0.06	50.0	170.0	10.0
C78	c	8.0	56.0	27.0	2.0	0.38	0.29	0.0	917.0	10.0
C79	c	6.0	68.0	30.0	8.0	0.36	0.14	39.0	159.0	10.0
C80	c	47.0	47.0	13.0	28.0	0.11	0.44	0.0	942.0	10.0
C81	c	49.0	58.0	10.0	14.0	0.02	0.15	0.0	937.0	10.0
C82	c	27.0	43.0	9.0	29.0	0.32	0.26	0.0	935.0	10.0
C83	c	37.0	31.0	14.0	0.0	0.45	0.00	0.0	930.0	10.0
C84	c	57.0	29.0	18.0	17.0	0.15	0.32	0.0	922.0	10.0
C85	c	63.0	23.0	2.0	24.0	0.25	0.17	0.0	914.0	10.0
C86	c	21.0	24.0	28.0	7.0	0.15	0.07	0.0	917.0	10.0
C87	c	12.0	24.0	13.0	4.0	0.11	0.38	381.0	501.0	10.0
C88	c	24.0	58.0	19.0	22.0	0.04	0.05	561.0	681.0	10.0
C89	c	67.0	5.0	25.0	4.0	0.41	0.46	777.0	897.0	10.0
C90	c	37.0	47.0	6.0	2.0	0.28	0.41	80.0	200.0	10.0
C91	c	49.0	42.0	13.0	11.0	0.11	0.35	0.0	937.0	10.0
C92	c	53.0	43.0	14.0	23.0	0.07	0.29	0.0	935.0	10.0
C93	c	61.0	52.0	3.0	27.0	0.04	0.36	0.0	928.0	10.0
C94	c	57.0	48.0	23.0	11.0	0.25	0.26	0.0	932.0	10.0
C95	c	56.0	37.0	6.0	9.0	0.20	0.14	0.0	929.0	10.0
C96	c	55.0	54.0	26.0	25.0	0.48	0.31	0.0	934.0	10.0
C97	c	4.0	18.0	35.0	1.0	0.21	0.48	0.0	901.0	10.0
C98	c	26.0	52.0	9.0	10.0	0.01	0.10	0.0	935.0	10.0
C99	c	26.0	35.0	15.0	8.0	0.19	0.06	0.0	929.0	10.0
C100	c	31.0	67.0	3.0	19.0	0.48	0.33	0.0	930.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
