StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C56	c	53.0	12.0	6.0	26.0	0.24	0.08	30.0	153.0	10.0
C57	c	32.0	12.0	7.0	0.0	0.12	0.00	109.0	196.0	10.0
C58	c	36.0	26.0	18.0	19.0	0.44	0.38	74.0	160.0	10.0
C59	c	21.0	24.0	28.0	19.0	0.17	0.37	60.0	152.0	10.0
C60	c	17.0	34.0	3.0	16.0	0.43	0.27	19.0	122.0	10.0
C61	c	12.0	24.0	13.0	25.0	0.32	0.02	26.0	194.0	10.0
C62	c	24.0	58.0	19.0	7.0	0.16	0.12	26.0	120.0	10.0
C63	c	27.0	69.0	10.0	8.0	0.10	0.11	46.0	181.0	10.0
C64	c	15.0	77.0	9.0	23.0	0.25	0.24	59.0	132.0	10.0
C65	c	62.0	77.0	20.0	9.0	0.19	0.03	67.0	140.0	10.0
C66	c	49.0	73.0	25.0	11.0	0.34	0.37	59.0	179.0	10.0
C67	c	67.0	5.0	25.0	25.0	0.44	0.40	60.0	160.0	10.0
C68	c	56.0	39.0	36.0	23.0	0.49	0.19	22.0	140.0	10.0
C69	c	37.0	47.0	6.0	17.0	0.33	0.33	109.0	203.0	10.0
C70	c	37.0	56.0	5.0	0.0	0.20	0.00	22.0	90.0	10.0
C71	c	57.0	68.0	15.0	14.0	0.04	0.45	123.0	180.0	10.0
C72	c	47.0	16.0	25.0	9.0	0.37	0.44	57.0	175.0	10.0
C73	c	44.0	17.0	9.0	21.0	0.27	0.35	115.0	167.0	10.0
C74	c	46.0	13.0	8.0	25.0	0.46	0.37	25.0	90.0	10.0
C75	c	49.0	11.0	18.0	25.0	0.40	0.02	30.0	98.0	10.0
C76	c	49.0	42.0	13.0	23.0	0.43	0.31	105.0	204.0	10.0
C77	c	53.0	43.0	14.0	10.0	0.09	0.04	92.0	200.0	10.0
C78	c	61.0	52.0	3.0	16.0	0.35	0.36	32.0	181.0	10.0
C79	c	57.0	48.0	23.0	27.0	0.29	0.21	49.0	141.0	10.0
C80	c	56.0	37.0	6.0	4.0	0.40	0.06	47.0	179.0	10.0
C81	c	55.0	54.0	26.0	24.0	0.20	0.12	28.0	108.0	10.0
C82	c	15.0	47.0	16.0	22.0	0.30	0.12	120.0	196.0	10.0
C83	c	14.0	37.0	11.0	6.0	0.24	0.39	96.0	198.0	10.0
C84	c	11.0	31.0	7.0	29.0	0.14	0.23	49.0	153.0	10.0
C85	c	16.0	22.0	41.0	19.0	0.23	0.47	24.0	187.0	10.0
C86	c	4.0	18.0	35.0	11.0	0.35	0.04	140.0	180.0	10.0
C87	c	28.0	18.0	26.0	3.0	0.25	0.08	167.0	175.0	10.0
C88	c	26.0	52.0	9.0	25.0	0.36	0.29	84.0	200.0	10.0
C89	c	26.0	35.0	15.0	10.0	0.07	0.05	9.0	127.0	10.0
C90	c	31.0	67.0	3.0	13.0	0.03	0.35	85.0	159.0	10.0
C91	c	15.0	19.0	1.0	9.0	0.19	0.37	30.0	154.0	10.0
C92	c	22.0	22.0	2.0	6.0	0.14	0.08	55.0	201.0	10.0
C93	c	18.0	24.0	22.0	14.0	0.11	0.04	94.0	142.0	10.0
C94	c	26.0	27.0	27.0	23.0	0.15	0.50	128.0	207.0	10.0
C95	c	25.0	24.0	20.0	24.0	0.37	0.22	71.0	205.0	10.0
C96	c	22.0	27.0	11.0	8.0	0.04	0.05	16.0	60.0	10.0
C97	c	25.0	21.0	12.0	26.0	0.37	0.17	127.0	167.0	10.0
C98	c	19.0	21.0	10.0	19.0	0.42	0.46	66.0	152.0	10.0
C99	c	20.0	26.0	9.0	12.0	0.06	0.41	112.0	174.0	10.0
C100	c	18.0	18.0	17.0	21.0	0.15	0.36	93.0	93.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
