StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C28	c	41.0	37.0	16.0	6.0	0.19	0.06	0.0	983.0	10.0
C29	c	64.0	42.0	9.0	29.0	0.43	0.36	720.0	960.0	10.0
C30	c	40.0	60.0	21.0	5.0	0.48	0.39	454.0	694.0	10.0
C31	c	31.0	52.0	27.0	13.0	0.36	0.06	580.0	820.0	10.0
C32	c	35.0	69.0	23.0	27.0	0.24	0.26	367.0	607.0	10.0
C33	c	53.0	52.0	11.0	0.0	0.18	0.00	209.0	449.0	10.0
C34	c	65.0	55.0	14.0	9.0	0.05	0.25	0.0	953.0	10.0
C35	c	63.0	65.0	8.0	4.0	0.22	0.15	690.0	930.0	10.0
C36	c	2.0	60.0	5.0	14.0	0.46	0.21	708.0	948.0	10.0
C37	c	20.0	20.0	8.0	26.0	0.35	0.40	469.0	709.0	10.0
C38	c	5.0	5.0	16.0	13.0	0.38	0.07	540.0	780.0	10.0
C39	c	60.0	12.0	31.0	6.0	0.05	0.32	242.0	482.0	10.0
C40	c	40.0	25.0	9.0	19.0	0.49	0.47	661.0	901.0	10.0
C41	c	42.0	7.0	5.0	21.0	0.48	0.34	721.0	961.0	10.0
C42	c	24.0	12.0	5.0	24.0	0.11	0.18	26.0	266.0	10.0
C43	c	23.0	3.0	7.0	0.0	0.12	0.00	350.0	590.0	10.0
C44	c	11.0	14.0	18.0	6.0	0.34	0.24	526.0	766.0	10.0
C45	c	6.0	38.0	16.0	1.0	0.47	0.30	720.0	960.0	10.0
C46	c	2.0	48.0	1.0	25.0	0.25	0.40	36.0	276.0	10.0
C47	c	8.0	56.0	27.0	28.0	0.39	0.24	0.0	955.0	10.0
C48	c	13.0	52.0	36.0	16.0	0.29	0.45	368.0	608.0	10.0
C49	c	6.0	68.0	30.0	17.0	0.15	0.25	703.0	943.0	10.0
C50	c	47.0	47.0	13.0	25.0	0.48	0.47	433.0	673.0	10.0
C51	c	49.0	58.0	10.0	22.0	0.23	0.32	721.0	961.0	10.0
C52	c	27.0	43.0	9.0	16.0	0.17	0.40	192.0	432.0	10.0
C53	c	37.0	31.0	14.0	14.0	0.29	0.25	0.0	985.0	10.0
C54	c	57.0	29.0	18.0	28.0	0.23	0.24	23.0	263.0	10.0
C55	c	63.0	23.0	2.0	23.0	0.06	0.11	0.0	959.0	10.0
C56	c	53.0	12.0	6.0	20.0	0.42	0.13	720.0	960.0	10.0
C57	c	32.0	12.0	7.0	15.0	0.51	0.46	409.0	649.0	10.0
C58	c	36.0	26.0	18.0	8.0	0.11	0.45	337.0	577.0	10.0
C59	c	21.0	24.0	28.0	19.0	0.07	0.44	18.0	258.0	10.0
C60	c	17.0	34.0	3.0	29.0	0.11	0.15	0.0	971.0	10.0
C61	c	12.0	24.0	13.0	27.0	0.29	0.26	320.0	560.0	10.0
C62	c	24.0	58.0	19.0	12.0	0.08	0.05	0.0	964.0	10.0
C63	c	27.0	69.0	10.0	22.0	0.30	0.39	715.0	955.0	10.0
C64	c	15.0	77.0	9.0	3.0	0.08	0.19	650.0	890.0	10.0
C65	c	62.0	77.0	20.0	17.0	0.13	0.36	50.0	290.0	10.0
C66	c	49.0	73.0	25.0	22.0	0.35	0.14	557.0	797.0	10.0
C67	c	67.0	5.0	25.0	3.0	0.31	0.20	0.0	946.0	10.0
C68	c	56.0	39.0	36.0	10.0	0.07	0.30	272.0	512.0	10.0
C69	c	37.0	47.0	6.0	3.0	0.36	0.29	410.0	650.0	10.0
C70	c	37.0	56.0	5.0	4.0	0.23	0.47	22.0	262.0	10.0
C71	c	57.0	68.0	15.0	22.0	0.36	0.32	633.0	873.0	10.0
C72	c	47.0	16.0	25.0	11.0	0.42	0.23	58.0	298.0	10.0
C73	c	44.0	17.0	9.0	0.0	0.17	0.00	729.0	969.0	10.0
C74	c	46.0	13.0	8.0	2.0	0.30	0.08	382.0	622.0	10.0
C75	c	49.0	11.0	18.0	18.0	0.29	0.51	0.0	962.0	10.0
C76	c	49.0	42.0	13.0	13.0	0.12	0.18	166.0	406.0	10.0
C77	c	53.0	43.0	14.0	15.0	0.11	0.02	35.0	275.0	10.0
C78	c	61.0	52.0	3.0	7.0	0.39	0.39	199.0	439.0	10.0
C79	c	57.0	48.0	23.0	19.0	0.48	0.08	26.0	266.0	10.0
C80	c	56.0	37.0	6.0	0.0	0.34	0.00	22.0	262.0	10.0
C81	c	55.0	54.0	26.0	23.0	0.33	0.32	0.0	962.0	10.0
C82	c	15.0	47.0	16.0	24.0	0.06	0.51	630.0	870.0	10.0
C83	c	14.0	37.0	11.0	16.0	0.04	0.25	491.0	731.0	10.0
C84	c	11.0	31.0	7.0	18.0	0.36	0.24	261.0	501.0	10.0
C85	c	16.0	22.0	41.0	0.0	0.40	0.00	528.0	768.0	10.0
C86	c	4.0	18.0	35.0	26.0	0.03	0.21	714.0	954.0	10.0
C87	c	28.0	18.0	26.0	29.0	0.11	0.46	429.0	669.0	10.0
C88	c	26.0	52.0	9.0	19.0	0.18	0.30	271.0	511.0	10.0
C89	c	26.0	35.0	15.0	20.0	0.16	0.35	506.0	746.0	10.0
C90	c	31.0	67.0	3.0	0.0	0.08	0.00	464.0	704.0	10.0
C91	c	15.0	19.0	1.0	21.0	0.43	0.28	420.0	660.0	10.0
C92	c	22.0	22.0	2.0	3.0	0.14	0.35	191.0	431.0	10.0
C93	c	18.0	24.0	22.0	18.0	0.19	0.05	0.0	969.0	10.0
C94	c	26.0	27.0	27.0	21.0	0.05	0.46	0.0	977.0	10.0
C95	c	25.0	24.0	20.0	10.0	0.18	0.34	15.0	255.0	10.0
C96	c	22.0	27.0	11.0	22.0	0.17	0.24	734.0	974.0	10.0
C97	c	25.0	21.0	12.0	2.0	0.33	0.33	0.0	972.0	10.0
C98	c	19.0	21.0	10.0	2.0	0.16	0.33	0.0	968.0	10.0
C99	c	20.0	26.0	9.0	5.0	0.19	0.20	27.0	267.0	10.0
C100	c	18.0	18.0	17.0	18.0	0.20	0.08	0.0	965.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
