StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C100	c	18.0	18.0	17.0	11.0	0.36	0.28	118.0	148.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
