StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C77	c	23.0	3.0	7.0	27.0	0.31	0.41	71.0	139.0	10.0
C78	c	8.0	56.0	27.0	19.0	0.20	0.40	38.0	146.0	10.0
C79	c	6.0	68.0	30.0	5.0	0.30	0.38	42.0	94.0	10.0
C80	c	47.0	47.0	13.0	27.0	0.45	0.15	13.0	105.0	10.0
C81	c	49.0	58.0	10.0	5.0	0.02	0.42	152.0	192.0	10.0
C82	c	27.0	43.0	9.0	10.0	0.38	0.01	111.0	147.0	10.0
C83	c	37.0	31.0	14.0	26.0	0.46	0.46	102.0	164.0	10.0
C84	c	57.0	29.0	18.0	17.0	0.21	0.42	56.0	120.0	10.0
C85	c	63.0	23.0	2.0	20.0	0.51	0.40	36.0	159.0	10.0
C86	c	21.0	24.0	28.0	24.0	0.30	0.31	165.0	165.0	10.0
C87	c	12.0	24.0	13.0	24.0	0.05	0.37	73.0	73.0	10.0
C88	c	24.0	58.0	19.0	17.0	0.33	0.39	71.0	147.0	10.0
C89	c	67.0	5.0	25.0	3.0	0.09	0.10	99.0	177.0	10.0
C90	c	37.0	47.0	6.0	8.0	0.42	0.15	143.0	177.0	10.0
C91	c	49.0	42.0	13.0	4.0	0.42	0.24	49.0	133.0	10.0
C92	c	53.0	43.0	14.0	7.0	0.22	0.12	102.0	208.0	10.0
C93	c	61.0	52.0	3.0	6.0	0.18	0.08	55.0	63.0	10.0
C94	c	57.0	48.0	23.0	13.0	0.06	0.38	166.0	204.0	10.0
C95	c	56.0	37.0	6.0	0.0	0.07	0.00	34.0	128.0	10.0
C96	c	55.0	54.0	26.0	26.0	0.48	0.13	191.0	195.0	10.0
C97	c	4.0	18.0	35.0	19.0	0.45	0.34	149.0	149.0	10.0
C98	c	26.0	52.0	9.0	12.0	0.17	0.48	135.0	181.0	10.0
C99	c	26.0	35.0	15.0	22.0	0.20	0.38	55.0	77.0	10.0
C100	c	31.0	67.0	3.0	16.0	0.38	0.16	28.0	28.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
