StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C23	c	55.0	5.0	29.0	23.0	0.35	0.46	48.0	123.0	10.0
C24	c	65.0	35.0	3.0	3.0	0.33	0.28	132.0	190.0	10.0
C25	c	65.0	20.0	6.0	8.0	0.09	0.42	48.0	106.0	10.0
C26	c	45.0	30.0	17.0	6.0	0.08	0.15	148.0	208.0	10.0
C27	c	35.0	40.0	16.0	29.0	0.46	0.08	140.0	215.0	10.0
C28	c	41.0	37.0	16.0	16.0	0.32	0.18	149.0	213.0	10.0
C29	c	64.0	42.0	9.0	22.0	0.46	0.10	93.0	151.0	10.0
C30	c	40.0	60.0	21.0	3.0	0.41	0.40	137.0	194.0	10.0
C31	c	31.0	52.0	27.0	6.0	0.41	0.29	18.0	103.0	10.0
C32	c	35.0	69.0	23.0	6.0	0.45	0.39	126.0	186.0	10.0
C33	c	53.0	52.0	11.0	27.0	0.47	0.49	25.0	95.0	10.0
C34	c	65.0	55.0	14.0	15.0	0.33	0.34	121.0	183.0	10.0
C35	c	63.0	65.0	8.0	6.0	0.15	0.26	106.0	178.0	10.0
C36	c	2.0	60.0	5.0	19.0	0.28	0.48	117.0	178.0	10.0
C37	c	20.0	20.0	8.0	13.0	0.11	0.27	123.0	198.0	10.0
C38	c	5.0	5.0	16.0	20.0	0.20	0.06	56.0	123.0	10.0
C39	c	60.0	12.0	31.0	29.0	0.36	0.03	50.0	119.0	10.0
C40	c	40.0	25.0	9.0	15.0	0.12	0.50	12.0	66.0	10.0
C41	c	42.0	7.0	5.0	4.0	0.30	0.37	128.0	191.0	10.0
C42	c	24.0	12.0	5.0	4.0	0.45	0.41	127.0	177.0	10.0
C43	c	23.0	3.0	7.0	25.0	0.38	0.18	43.0	117.0	10.0
C44	c	11.0	14.0	18.0	3.0	0.42	0.36	124.0	188.0	10.0
C45	c	6.0	38.0	16.0	24.0	0.25	0.02	93.0	167.0	10.0
C46	c	2.0	48.0	1.0	9.0	0.25	0.16	120.0	184.0	10.0
C47	c	8.0	56.0	27.0	15.0	0.35	0.48	119.0	185.0	10.0
C48	c	13.0	52.0	36.0	27.0	0.42	0.49	120.0	184.0	10.0
C49	c	6.0	68.0	30.0	15.0	0.08	0.25	75.0	135.0	10.0
C50	c	47.0	47.0	13.0	6.0	0.07	0.16	97.0	149.0	10.0
C51	c	49.0	58.0	10.0	12.0	0.11	0.51	130.0	193.0	10.0
C52	c	27.0	43.0	9.0	6.0	0.02	0.30	81.0	151.0	10.0
C53	c	37.0	31.0	14.0	23.0	0.34	0.22	141.0	203.0	10.0
C54	c	57.0	29.0	18.0	9.0	0.14	0.11	63.0	123.0	10.0
C55	c	63.0	23.0	2.0	21.0	0.19	0.02	49.0	121.0	10.0
C56	c	53.0	12.0	6.0	7.0	0.27	0.02	30.0	98.0	10.0
C57	c	32.0	12.0	7.0	20.0	0.12	0.09	137.0	196.0	10.0
C58	c	36.0	26.0	18.0	17.0	0.41	0.17	88.0	146.0	10.0
C59	c	21.0	24.0	28.0	29.0	0.20	0.25	76.0	136.0	10.0
C60	c	17.0	34.0	3.0	13.0	0.10	0.12	19.0	82.0	10.0
C61	c	12.0	24.0	13.0	21.0	0.48	0.48	26.0	112.0	10.0
C62	c	24.0	58.0	19.0	2.0	0.35	0.21	26.0	87.0	10.0
C63	c	27.0	69.0	10.0	16.0	0.23	0.12	102.0	172.0	10.0
C64	c	15.0	77.0	9.0	2.0	0.42	0.09	103.0	159.0	10.0
C65	c	62.0	77.0	20.0	8.0	0.05	0.41	68.0	124.0	10.0
C66	c	49.0	73.0	25.0	18.0	0.06	0.07	92.0	158.0	10.0
C67	c	67.0	5.0	25.0	12.0	0.46	0.11	73.0	135.0	10.0
C68	c	56.0	39.0	36.0	21.0	0.21	0.18	29.0	95.0	10.0
C69	c	37.0	47.0	6.0	8.0	0.05	0.03	126.0	186.0	10.0
C70	c	37.0	56.0	5.0	16.0	0.36	0.10	27.0	81.0	10.0
C71	c	57.0	68.0	15.0	11.0	0.26	0.41	128.0	180.0	10.0
C72	c	47.0	16.0	25.0	5.0	0.21	0.21	83.0	149.0	10.0
C73	c	44.0	17.0	9.0	18.0	0.33	0.12	116.0	166.0	10.0
C74	c	46.0	13.0	8.0	29.0	0.34	0.06	25.0	79.0	10.0
C75	c	49.0	11.0	18.0	12.0	0.35	0.46	37.0	91.0	10.0
C76	c	49.0	42.0	13.0	18.0	0.50	0.51	142.0	204.0	10.0
C77	c	53.0	43.0	14.0	6.0	0.39	0.40	123.0	187.0	10.0
C78	c	61.0	52.0	3.0	13.0	0.35	0.43	62.0	136.0	10.0
C79	c	57.0	48.0	23.0	13.0	0.13	0.30	65.0	125.0	10.0
C80	c	56.0	37.0	6.0	17.0	0.48	0.22	78.0	148.0	10.0
C81	c	55.0	54.0	26.0	26.0	0.04	0.15	28.0	85.0	10.0
C82	c	15.0	47.0	16.0	0.0	0.49	0.00	140.0	196.0	10.0
C83	c	14.0	37.0	11.0	26.0	0.50	0.35	118.0	180.0	10.0
C84	c	11.0	31.0	7.0	2.0	0.33	0.04	69.0	133.0	10.0
C85	c	16.0	22.0	41.0	8.0	0.19	0.10	59.0	137.0	10.0
C86	c	4.0	18.0	35.0	9.0	0.31	0.36	137.0	183.0	10.0
C87	c	28.0	18.0	26.0	14.0	0.06	0.11	151.0	191.0	10.0
C88	c	26.0	52.0	9.0	9.0	0.38	0.33	134.0	200.0	10.0
C89	c	26.0	35.0	15.0	25.0	0.30	0.50	17.0	83.0	10.0
C90	c	31.0	67.0	3.0	9.0	0.31	0.35	94.0	150.0	10.0
C91	c	15.0	19.0	1.0	21.0	0.15	0.50	58.0	126.0	10.0
C92	c	22.0	22.0	2.0	4.0	0.28	0.03	92.0	166.0	10.0
C93	c	18.0	24.0	22.0	25.0	0.03	0.23	93.0	143.0	10.0
C94	c	26.0	27.0	27.0	24.0	0.23	0.05	150.0	207.0	10.0
C95	c	25.0	24.0	20.0	8.0	0.16	0.49	110.0	180.0	10.0
C96	c	22.0	27.0	11.0	1.0	0.25	0.09	16.0	65.0	10.0
C97	c	25.0	21.0	12.0	1.0	0.35	0.34	123.0	171.0	10.0
C98	c	19.0	21.0	10.0	19.0	0.45	0.32	80.0	138.0	10.0
C99	c	20.0	26.0	9.0	12.0	0.44	0.28	117.0	169.0	10.0
C100	c	18.0	18.0	17.0	11.0	0.42	0.04	74.0	112.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
