StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C41	c	42.0	7.0	5.0	20.0	0.20	0.27	161.0	191.0	10.0
C42	c	24.0	12.0	5.0	17.0	0.20	0.40	137.0	167.0	10.0
C43	c	23.0	3.0	7.0	6.0	0.04	0.39	43.0	73.0	10.0
C44	c	11.0	14.0	18.0	5.0	0.04	0.05	158.0	188.0	10.0
C45	c	6.0	38.0	16.0	14.0	0.50	0.27	115.0	145.0	10.0
C46	c	2.0	48.0	1.0	22.0	0.08	0.29	45.0	75.0	10.0
C47	c	8.0	56.0	27.0	10.0	0.49	0.45	146.0	176.0	10.0
C48	c	13.0	52.0	36.0	4.0	0.22	0.12	137.0	167.0	10.0
C49	c	6.0	68.0	30.0	17.0	0.30	0.43	142.0	172.0	10.0
C50	c	47.0	47.0	13.0	25.0	0.24	0.43	108.0	138.0	10.0
C51	c	49.0	58.0	10.0	17.0	0.39	0.46	163.0	193.0	10.0
C52	c	27.0	43.0	9.0	4.0	0.40	0.09	101.0	131.0	10.0
C53	c	37.0	31.0	14.0	6.0	0.33	0.26	157.0	187.0	10.0
C54	c	57.0	29.0	18.0	0.0	0.33	0.00	78.0	108.0	10.0
C55	c	63.0	23.0	2.0	6.0	0.15	0.03	70.0	100.0	10.0
C56	c	53.0	12.0	6.0	25.0	0.42	0.33	48.0	78.0	10.0
C57	c	32.0	12.0	7.0	21.0	0.47	0.12	166.0	196.0	10.0
C58	c	36.0	26.0	18.0	12.0	0.27	0.51	102.0	132.0	10.0
C59	c	21.0	24.0	28.0	6.0	0.25	0.45	91.0	121.0	10.0
C60	c	17.0	34.0	3.0	17.0	0.08	0.32	19.0	49.0	10.0
C61	c	12.0	24.0	13.0	29.0	0.38	0.11	26.0	56.0	10.0
C62	c	24.0	58.0	19.0	9.0	0.01	0.21	31.0	61.0	10.0
C63	c	27.0	69.0	10.0	27.0	0.26	0.45	122.0	152.0	10.0
C64	c	15.0	77.0	9.0	19.0	0.45	0.48	101.0	131.0	10.0
C65	c	62.0	77.0	20.0	20.0	0.45	0.48	63.0	93.0	10.0
C66	c	49.0	73.0	25.0	0.0	0.26	0.00	56.0	86.0	10.0
C67	c	67.0	5.0	25.0	14.0	0.51	0.38	133.0	163.0	10.0
C68	c	56.0	39.0	36.0	26.0	0.23	0.41	47.0	77.0	10.0
C69	c	37.0	47.0	6.0	22.0	0.33	0.41	141.0	171.0	10.0
C70	c	37.0	56.0	5.0	6.0	0.23	0.02	39.0	69.0	10.0
C71	c	57.0	68.0	15.0	17.0	0.23	0.14	107.0	137.0	10.0
C72	c	47.0	16.0	25.0	21.0	0.30	0.09	101.0	131.0	10.0
C73	c	44.0	17.0	9.0	27.0	0.42	0.50	126.0	156.0	10.0
C74	c	46.0	13.0	8.0	22.0	0.47	0.08	25.0	55.0	10.0
C75	c	49.0	11.0	18.0	23.0	0.15	0.15	49.0	79.0	10.0
C76	c	49.0	42.0	13.0	28.0	0.08	0.22	173.0	203.0	10.0
C77	c	53.0	43.0	14.0	14.0	0.18	0.09	140.0	170.0	10.0
C78	c	61.0	52.0	3.0	24.0	0.28	0.25	84.0	114.0	10.0
C79	c	57.0	48.0	23.0	20.0	0.06	0.32	80.0	110.0	10.0
C80	c	56.0	37.0	6.0	18.0	0.43	0.17	98.0	128.0	10.0
C81	c	55.0	54.0	26.0	6.0	0.40	0.48	28.0	58.0	10.0
C82	c	15.0	47.0	16.0	16.0	0.27	0.14	159.0	189.0	10.0
C83	c	14.0	37.0	11.0	13.0	0.40	0.41	134.0	164.0	10.0
C84	c	11.0	31.0	7.0	5.0	0.06	0.31	86.0	116.0	10.0
C85	c	16.0	22.0	41.0	13.0	0.07	0.50	83.0	113.0	10.0
C86	c	4.0	18.0	35.0	27.0	0.31	0.25	89.0	119.0	10.0
C87	c	28.0	18.0	26.0	12.0	0.22	0.46	156.0	186.0	10.0
C88	c	26.0	52.0	9.0	11.0	0.20	0.07	156.0	186.0	10.0
C89	c	26.0	35.0	15.0	29.0	0.23	0.12	35.0	65.0	10.0
C90	c	31.0	67.0	3.0	29.0	0.32	0.23	59.0	89.0	10.0
C91	c	15.0	19.0	1.0	19.0	0.06	0.07	77.0	107.0	10.0
C92	c	22.0	22.0	2.0	21.0	0.08	0.21	114.0	144.0	10.0
C93	c	18.0	24.0	22.0	3.0	0.36	0.44	103.0	133.0	10.0
C94	c	26.0	27.0	27.0	23.0	0.31	0.30	165.0	195.0	10.0
C95	c	25.0	24.0	20.0	10.0	0.13	0.20	130.0	160.0	10.0
C96	c	22.0	27.0	11.0	4.0	0.23	0.37	18.0	48.0	10.0
C97	c	25.0	21.0	12.0	19.0	0.41	0.12	132.0	162.0	10.0
C98	c	19.0	21.0	10.0	21.0	0.03	0.11	94.0	124.0	10.0
C99	c	20.0	26.0	9.0	0.0	0.29	0.00	128.0	158.0	10.0
C100	c	18.0	18.0	17.0	0.0	0.37	0.00	78.0	108.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
