StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C52	c	25.0	35.0	10.0	20.0	0.23	0.19	1003.0	1124.0	90.0
C53	c	44.0	5.0	20.0	8.0	0.12	0.05	399.0	549.0	90.0
C54	c	42.0	10.0	40.0	24.0	0.49	0.47	782.0	896.0	90.0
C55	c	42.0	15.0	10.0	8.0	0.28	0.29	876.0	992.0	90.0
C56	c	40.0	5.0	30.0	26.0	0.30	0.06	320.0	440.0	90.0
C57	c	40.0	15.0	40.0	20.0	0.49	0.24	952.0	1100.0	90.0
C58	c	38.0	5.0	30.0	6.0	0.02	0.38	224.0	352.0	90.0
C59	c	38.0	15.0	10.0	27.0	0.01	0.12	37.0	153.0	90.0
C60	c	35.0	5.0	20.0	28.0	0.23	0.42	138.0	252.0	90.0
C61	c	50.0	30.0	10.0	8.0	0.21	0.38	937.0	1107.0	90.0
C62	c	50.0	35.0	20.0	18.0	0.25	0.04	139.0	259.0	90.0
C63	c	50.0	40.0	50.0	15.0	0.42	0.31	15.0	155.0	90.0
C64	c	48.0	30.0	10.0	5.0	0.11	0.38	232.0	356.0	90.0
C65	c	48.0	40.0	10.0	27.0	0.23	0.36	31.0	175.0	90.0
C66	c	47.0	35.0	10.0	8.0	0.51	0.33	1006.0	1129.0	90.0
C67	c	47.0	40.0	10.0	29.0	0.09	0.36	13.0	162.0	90.0
C68	c	45.0	30.0	10.0	6.0	0.04	0.28	321.0	453.0	90.0
C69	c	45.0	35.0	10.0	20.0	0.05	0.42	413.0	551.0	90.0
C70	c	95.0	30.0	30.0	23.0	0.43	0.14	363.0	471.0	90.0
C71	c	95.0	35.0	20.0	18.0	0.09	0.41	450.0	574.0	90.0
C72	c	53.0	30.0	10.0	26.0	0.48	0.01	879.0	979.0	90.0
C73	c	92.0	30.0	10.0	20.0	0.07	0.25	250.0	398.0	90.0
C74	c	53.0	35.0	50.0	22.0	0.49	0.03	46.0	174.0	90.0
C75	c	45.0	65.0	20.0	25.0	0.42	0.38	16.0	167.0	90.0
C76	c	90.0	35.0	10.0	0.0	0.30	0.00	543.0	671.0	90.0
C77	c	88.0	30.0	10.0	3.0	0.02	0.31	501.0	633.0	90.0
C78	c	88.0	35.0	20.0	21.0	0.21	0.19	634.0	764.0	90.0
C79	c	87.0	30.0	10.0	24.0	0.03	0.03	415.0	537.0	90.0
C80	c	85.0	25.0	10.0	23.0	0.36	0.36	610.0	716.0	90.0
C81	c	85.0	35.0	30.0	27.0	0.45	0.17	730.0	854.0	90.0
C82	c	75.0	55.0	20.0	3.0	0.22	0.41	424.0	564.0	90.0
C83	c	72.0	55.0	10.0	16.0	0.09	0.33	525.0	649.0	90.0
C84	c	70.0	58.0	20.0	20.0	0.12	0.03	620.0	740.0	90.0
C85	c	68.0	60.0	30.0	19.0	0.41	0.01	700.0	846.0	90.0
C86	c	66.0	55.0	10.0	22.0	0.34	0.06	139.0	275.0	90.0
C87	c	65.0	55.0	20.0	23.0	0.05	0.04	57.0	175.0	90.0
C88	c	65.0	60.0	30.0	21.0	0.36	0.44	807.0	925.0	90.0
C89	c	63.0	58.0	10.0	16.0	0.40	0.44	899.0	1019.0	90.0
C90	c	60.0	55.0	10.0	11.0	0.04	0.09	21.0	148.0	90.0
C91	c	60.0	60.0	10.0	29.0	0.40	0.32	952.0	1123.0	90.0
C92	c	67.0	85.0	20.0	25.0	0.24	0.32	428.0	550.0	90.0
C93	c	65.0	85.0	40.0	12.0	0.16	0.12	510.0	652.0	90.0
C94	c	65.0	82.0	10.0	6.0	0.46	0.02	340.0	450.0	90.0
C95	c	62.0	80.0	30.0	14.0	0.14	0.12	247.0	357.0	90.0
C96	c	60.0	80.0	10.0	7.0	0.07	0.48	143.0	277.0	90.0
C97	c	60.0	85.0	30.0	20.0	0.36	0.15	614.0	738.0	90.0
C98	c	58.0	75.0	20.0	12.0	0.22	0.02	147.0	281.0	90.0
C99	c	55.0	80.0	10.0	21.0	0.07	0.25	805.0	927.0	90.0
C100	c	55.0	85.0	20.0	8.0	0.17	0.20	717.0	825.0	90.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	1236.0	0.0
