StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C38	c	62.0	80.0	30.0	14.0	0.47	0.04	105.0	225.0	10.0
C39	c	60.0	80.0	10.0	3.0	0.04	0.40	751.0	871.0	10.0
C40	c	60.0	85.0	30.0	5.0	0.14	0.46	512.0	632.0	10.0
C41	c	58.0	75.0	20.0	9.0	0.47	0.19	257.0	377.0	10.0
C42	c	55.0	80.0	10.0	27.0	0.40	0.20	520.0	640.0	10.0
C43	c	55.0	85.0	20.0	29.0	0.18	0.08	102.0	222.0	10.0
C44	c	55.0	82.0	10.0	16.0	0.30	0.44	450.0	570.0	10.0
C45	c	20.0	82.0	10.0	29.0	0.41	0.37	646.0	766.0	10.0
C46	c	18.0	80.0	10.0	27.0	0.37	0.10	792.0	912.0	10.0
C47	c	2.0	45.0	10.0	4.0	0.51	0.34	259.0	379.0	10.0
C48	c	42.0	5.0	10.0	1.0	0.05	0.05	70.0	190.0	10.0
C49	c	42.0	12.0	10.0	25.0	0.39	0.05	208.0	328.0	10.0
C50	c	72.0	35.0	30.0	14.0	0.16	0.16	736.0	856.0	10.0
C51	c	55.0	20.0	19.0	4.0	0.10	0.05	482.0	602.0	10.0
C52	c	25.0	30.0	3.0	17.0	0.30	0.37	553.0	673.0	10.0
C53	c	20.0	50.0	5.0	21.0	0.08	0.43	267.0	387.0	10.0
C54	c	55.0	60.0	16.0	13.0	0.20	0.33	557.0	677.0	10.0
C55	c	30.0	60.0	16.0	26.0	0.31	0.34	661.0	781.0	10.0
C56	c	50.0	35.0	19.0	4.0	0.25	0.20	184.0	304.0	10.0
C57	c	30.0	25.0	23.0	17.0	0.41	0.12	226.0	346.0	10.0
C58	c	15.0	10.0	20.0	29.0	0.27	0.37	443.0	563.0	10.0
C59	c	10.0	20.0	19.0	6.0	0.07	0.11	655.0	775.0	10.0
C60	c	15.0	60.0	17.0	9.0	0.20	0.09	43.0	163.0	10.0
C61	c	45.0	65.0	9.0	10.0	0.31	0.27	618.0	738.0	10.0
C62	c	65.0	35.0	3.0	24.0	0.38	0.07	138.0	258.0	10.0
C63	c	65.0	20.0	6.0	0.0	0.41	0.00	316.0	436.0	10.0
C64	c	45.0	30.0	17.0	5.0	0.08	0.25	628.0	748.0	10.0
C65	c	35.0	40.0	16.0	18.0	0.10	0.39	28.0	148.0	10.0
C66	c	41.0	37.0	16.0	18.0	0.31	0.21	584.0	704.0	10.0
C67	c	64.0	42.0	9.0	3.0	0.04	0.39	26.0	146.0	10.0
C68	c	40.0	60.0	21.0	28.0	0.05	0.05	744.0	864.0	10.0
C69	c	31.0	52.0	27.0	22.0	0.40	0.44	10.0	130.0	10.0
C70	c	35.0	69.0	23.0	28.0	0.41	0.29	398.0	518.0	10.0
C71	c	65.0	55.0	14.0	19.0	0.07	0.22	795.0	915.0	10.0
C72	c	63.0	65.0	8.0	21.0	0.44	0.03	331.0	451.0	10.0
C73	c	2.0	60.0	5.0	3.0	0.36	0.15	290.0	410.0	10.0
C74	c	20.0	20.0	8.0	0.0	0.37	0.00	793.0	913.0	10.0
C75	c	5.0	5.0	16.0	25.0	0.36	0.08	384.0	504.0	10.0
C76	c	60.0	12.0	31.0	15.0	0.10	0.04	47.0	167.0	10.0
C77	c	23.0	3.0	7.0	19.0	0.17	0.24	50.0	170.0	10.0
C78	c	8.0	56.0	27.0	28.0	0.17	0.47	352.0	472.0	10.0
C79	c	6.0	68.0	30.0	21.0	0.47	0.47	39.0	159.0	10.0
C80	c	47.0	47.0	13.0	12.0	0.08	0.19	349.0	469.0	10.0
C81	c	49.0	58.0	10.0	14.0	0.35	0.02	784.0	904.0	10.0
C82	c	27.0	43.0	9.0	11.0	0.29	0.47	509.0	629.0	10.0
C83	c	37.0	31.0	14.0	15.0	0.03	0.44	433.0	553.0	10.0
C84	c	57.0	29.0	18.0	18.0	0.37	0.38	802.0	922.0	10.0
C85	c	63.0	23.0	2.0	16.0	0.37	0.44	98.0	218.0	10.0
C86	c	21.0	24.0	28.0	10.0	0.50	0.09	373.0	493.0	10.0
C87	c	12.0	24.0	13.0	27.0	0.28	0.08	381.0	501.0	10.0
C88	c	24.0	58.0	19.0	16.0	0.35	0.37	561.0	681.0	10.0
C89	c	67.0	5.0	25.0	14.0	0.23	0.27	777.0	897.0	10.0
C90	c	37.0	47.0	6.0	18.0	0.19	0.08	80.0	200.0	10.0
C91	c	49.0	42.0	13.0	0.0	0.49	0.00	439.0	559.0	10.0
C92	c	53.0	43.0	14.0	22.0	0.17	0.49	695.0	815.0	10.0
C93	c	61.0	52.0	3.0	2.0	0.26	0.12	317.0	437.0	10.0
C94	c	57.0	48.0	23.0	2.0	0.07	0.13	719.0	839.0	10.0
C95	c	56.0	37.0	6.0	27.0	0.12	0.12	529.0	649.0	10.0
C96	c	55.0	54.0	26.0	28.0	0.41	0.26	277.0	397.0	10.0
C97	c	4.0	18.0	35.0	19.0	0.09	0.18	781.0	901.0	10.0
C98	c	26.0	52.0	9.0	11.0	0.03	0.19	218.0	338.0	10.0
C99	c	26.0	35.0	15.0	24.0	0.39	0.05	21.0	141.0	10.0
C100	c	31.0	67.0	3.0	29.0	0.36	0.32	468.0	588.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
