StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C88	c	24.0	58.0	19.0	3.0	0.31	0.41	55.0	163.0	10.0
C89	c	67.0	5.0	25.0	1.0	0.46	0.34	67.0	177.0	10.0
C90	c	37.0	47.0	6.0	0.0	0.44	0.00	121.0	199.0	10.0
C91	c	49.0	42.0	13.0	1.0	0.24	0.29	33.0	149.0	10.0
C92	c	53.0	43.0	14.0	22.0	0.32	0.20	83.0	215.0	10.0
C93	c	61.0	52.0	3.0	22.0	0.23	0.12	30.0	88.0	10.0
C94	c	57.0	48.0	23.0	17.0	0.09	0.20	130.0	212.0	10.0
C95	c	56.0	37.0	6.0	22.0	0.44	0.16	21.0	144.0	10.0
C96	c	55.0	54.0	26.0	13.0	0.38	0.41	158.0	214.0	10.0
C97	c	4.0	18.0	35.0	25.0	0.47	0.36	123.0	175.0	10.0
C98	c	26.0	52.0	9.0	20.0	0.44	0.41	115.0	201.0	10.0
C99	c	26.0	35.0	15.0	16.0	0.08	0.24	32.0	100.0	10.0
C100	c	31.0	67.0	3.0	11.0	0.48	0.47	20.0	43.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
