StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C32	c	35.0	69.0	23.0	17.0	0.13	0.43	55.0	65.0	10.0
C33	c	53.0	52.0	11.0	15.0	0.48	0.12	54.0	64.0	10.0
C34	c	65.0	55.0	14.0	17.0	0.48	0.32	0.0	183.0	10.0
C35	c	63.0	65.0	8.0	4.0	0.07	0.21	125.0	135.0	10.0
C36	c	2.0	60.0	5.0	8.0	0.13	0.46	78.0	88.0	10.0
C37	c	20.0	20.0	8.0	29.0	0.29	0.42	188.0	198.0	10.0
C38	c	5.0	5.0	16.0	29.0	0.20	0.02	63.0	73.0	10.0
C39	c	60.0	12.0	31.0	22.0	0.19	0.31	50.0	60.0	10.0
C40	c	40.0	25.0	9.0	22.0	0.17	0.05	34.0	44.0	10.0
C41	c	42.0	7.0	5.0	3.0	0.48	0.16	181.0	191.0	10.0
C42	c	24.0	12.0	5.0	5.0	0.17	0.07	147.0	157.0	10.0
C43	c	23.0	3.0	7.0	16.0	0.29	0.23	43.0	53.0	10.0
C44	c	11.0	14.0	18.0	19.0	0.30	0.23	171.0	181.0	10.0
C45	c	6.0	38.0	16.0	2.0	0.18	0.11	125.0	135.0	10.0
C46	c	2.0	48.0	1.0	8.0	0.41	0.02	50.0	60.0	10.0
C47	c	8.0	56.0	27.0	21.0	0.28	0.15	0.0	185.0	10.0
C48	c	13.0	52.0	36.0	17.0	0.12	0.22	147.0	157.0	10.0
C49	c	6.0	68.0	30.0	12.0	0.40	0.42	152.0	162.0	10.0
C50	c	47.0	47.0	13.0	9.0	0.15	0.41	118.0	128.0	10.0
C51	c	49.0	58.0	10.0	12.0	0.04	0.44	178.0	188.0	10.0
C52	c	27.0	43.0	9.0	1.0	0.49	0.12	111.0	121.0	10.0
C53	c	37.0	31.0	14.0	24.0	0.03	0.45	0.0	215.0	10.0
C54	c	57.0	29.0	18.0	11.0	0.17	0.28	88.0	98.0	10.0
C55	c	63.0	23.0	2.0	3.0	0.04	0.35	0.0	189.0	10.0
C56	c	53.0	12.0	6.0	25.0	0.49	0.19	58.0	68.0	10.0
C57	c	32.0	12.0	7.0	18.0	0.44	0.39	186.0	196.0	10.0
C58	c	36.0	26.0	18.0	22.0	0.17	0.08	112.0	122.0	10.0
C59	c	21.0	24.0	28.0	3.0	0.26	0.27	101.0	111.0	10.0
C60	c	17.0	34.0	3.0	7.0	0.32	0.12	0.0	201.0	10.0
C61	c	12.0	24.0	13.0	28.0	0.15	0.19	29.0	39.0	10.0
C62	c	24.0	58.0	19.0	14.0	0.22	0.38	0.0	194.0	10.0
C63	c	27.0	69.0	10.0	27.0	0.14	0.20	132.0	142.0	10.0
C64	c	15.0	77.0	9.0	27.0	0.25	0.47	111.0	121.0	10.0
C65	c	62.0	77.0	20.0	17.0	0.10	0.32	68.0	78.0	10.0
C66	c	49.0	73.0	25.0	20.0	0.03	0.13	66.0	76.0	10.0
C67	c	67.0	5.0	25.0	15.0	0.18	0.18	0.0	176.0	10.0
C68	c	56.0	39.0	36.0	1.0	0.31	0.45	57.0	67.0	10.0
C69	c	37.0	47.0	6.0	13.0	0.34	0.06	151.0	161.0	10.0
C70	c	37.0	56.0	5.0	15.0	0.17	0.08	49.0	59.0	10.0
C71	c	57.0	68.0	15.0	13.0	0.38	0.27	117.0	127.0	10.0
C72	c	47.0	16.0	25.0	27.0	0.50	0.43	111.0	121.0	10.0
C73	c	44.0	17.0	9.0	26.0	0.44	0.04	136.0	146.0	10.0
C74	c	46.0	13.0	8.0	26.0	0.47	0.40	27.0	37.0	10.0
C75	c	49.0	11.0	18.0	5.0	0.25	0.02	0.0	192.0	10.0
C76	c	49.0	42.0	13.0	4.0	0.11	0.45	183.0	193.0	10.0
C77	c	53.0	43.0	14.0	21.0	0.35	0.03	150.0	160.0	10.0
C78	c	61.0	52.0	3.0	19.0	0.27	0.14	94.0	104.0	10.0
C79	c	57.0	48.0	23.0	0.0	0.18	0.00	90.0	100.0	10.0
C80	c	56.0	37.0	6.0	14.0	0.31	0.06	108.0	118.0	10.0
C81	c	55.0	54.0	26.0	18.0	0.45	0.26	0.0	192.0	10.0
C82	c	15.0	47.0	16.0	21.0	0.35	0.49	169.0	179.0	10.0
C83	c	14.0	37.0	11.0	9.0	0.41	0.12	144.0	154.0	10.0
C84	c	11.0	31.0	7.0	28.0	0.46	0.08	96.0	106.0	10.0
C85	c	16.0	22.0	41.0	15.0	0.23	0.47	93.0	103.0	10.0
C86	c	4.0	18.0	35.0	25.0	0.23	0.32	99.0	109.0	10.0
C87	c	28.0	18.0	26.0	6.0	0.47	0.49	166.0	176.0	10.0
C88	c	26.0	52.0	9.0	5.0	0.38	0.04	166.0	176.0	10.0
C89	c	26.0	35.0	15.0	12.0	0.24	0.04	45.0	55.0	10.0
C90	c	31.0	67.0	3.0	28.0	0.21	0.04	69.0	79.0	10.0
C91	c	15.0	19.0	1.0	4.0	0.35	0.51	87.0	97.0	10.0
C92	c	22.0	22.0	2.0	3.0	0.30	0.17	124.0	134.0	10.0
C93	c	18.0	24.0	22.0	25.0	0.39	0.39	0.0	199.0	10.0
C94	c	26.0	27.0	27.0	18.0	0.26	0.19	0.0	207.0	10.0
C95	c	25.0	24.0	20.0	12.0	0.16	0.11	140.0	150.0	10.0
C96	c	22.0	27.0	11.0	29.0	0.09	0.34	28.0	38.0	10.0
C97	c	25.0	21.0	12.0	20.0	0.42	0.02	0.0	202.0	10.0
C98	c	19.0	21.0	10.0	27.0	0.32	0.16	0.0	198.0	10.0
C99	c	20.0	26.0	9.0	10.0	0.51	0.26	138.0	148.0	10.0
C100	c	18.0	18.0	17.0	23.0	0.41	0.08	0.0	195.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
