StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C88	c	24.0	58.0	19.0	16.0	0.09	0.31	460.0	782.0	10.0
C89	c	67.0	5.0	25.0	9.0	0.26	0.06	567.0	897.0	10.0
C90	c	37.0	47.0	6.0	25.0	0.14	0.08	63.0	217.0	10.0
C91	c	49.0	42.0	13.0	15.0	0.22	0.26	319.0	679.0	10.0
C92	c	53.0	43.0	14.0	15.0	0.09	0.09	491.0	935.0	10.0
C93	c	61.0	52.0	3.0	4.0	0.15	0.07	350.0	404.0	10.0
C94	c	57.0	48.0	23.0	3.0	0.28	0.41	690.0	868.0	10.0
C95	c	56.0	37.0	6.0	13.0	0.04	0.41	392.0	786.0	10.0
C96	c	55.0	54.0	26.0	3.0	0.19	0.35	319.0	355.0	10.0
C97	c	4.0	18.0	35.0	15.0	0.44	0.33	830.0	854.0	10.0
C98	c	26.0	52.0	9.0	19.0	0.34	0.11	175.0	381.0	10.0
C99	c	26.0	35.0	15.0	25.0	0.29	0.02	21.0	129.0	10.0
C100	c	31.0	67.0	3.0	18.0	0.17	0.07	528.0	528.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S1	f	73.0	52.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S2	f	90.0	55.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S3	f	55.0	79.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S4	f	69.0	89.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S5	f	32.0	80.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S6	f	39.0	96.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S7	f	23.0	80.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S8	f	4.0	83.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S9	f	18.0	58.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S10	f	1.0	56.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S11	f	13.0	31.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S12	f	-5.0	38.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S13	f	26.0	37.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S14	f	28.0	13.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S15	f	39.0	31.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S16	f	48.0	11.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S17	f	59.0	17.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S18	f	73.0	23.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S19	f	74.0	32.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S20	f	90.0	44.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
