StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
C74	c	46.0	13.0	8.0	14.0	0.13	0.05	376.0	628.0	10.0
C75	c	49.0	11.0	18.0	7.0	0.42	0.15	453.0	719.0	10.0
C76	c	49.0	42.0	13.0	24.0	0.06	0.18	93.0	479.0	10.0
C77	c	53.0	43.0	14.0	26.0	0.11	0.22	20.0	441.0	10.0
C78	c	61.0	52.0	3.0	8.0	0.26	0.04	32.0	620.0	10.0
C79	c	57.0	48.0	23.0	3.0	0.37	0.07	26.0	389.0	10.0
C80	c	56.0	37.0	6.0	16.0	0.04	0.21	22.0	541.0	10.0
C81	c	55.0	54.0	26.0	14.0	0.35	0.27	28.0	338.0	10.0
C82	c	15.0	47.0	16.0	18.0	0.21	0.26	604.0	896.0	10.0
C83	c	14.0	37.0	11.0	11.0	0.08	0.33	412.0	810.0	10.0
C84	c	11.0	31.0	7.0	0.0	0.36	0.00	176.0	586.0	10.0
C85	c	16.0	22.0	41.0	6.0	0.02	0.39	326.0	966.0	10.0
C86	c	4.0	18.0	35.0	21.0	0.18	0.20	804.0	954.0	10.0
C87	c	28.0	18.0	26.0	14.0	0.09	0.38	535.0	563.0	10.0
C88	c	26.0	52.0	9.0	4.0	0.13	0.40	165.0	617.0	10.0
C89	c	26.0	35.0	15.0	19.0	0.30	0.13	396.0	856.0	10.0
C90	c	31.0	67.0	3.0	29.0	0.47	0.48	442.0	726.0	10.0
C91	c	15.0	19.0	1.0	25.0	0.03	0.37	295.0	785.0	10.0
C92	c	22.0	22.0	2.0	6.0	0.28	0.06	24.0	598.0	10.0
C93	c	18.0	24.0	22.0	15.0	0.08	0.51	512.0	696.0	10.0
C94	c	26.0	27.0	27.0	23.0	0.49	0.09	434.0	742.0	10.0
C95	c	25.0	24.0	20.0	11.0	0.44	0.06	15.0	540.0	10.0
C96	c	22.0	27.0	11.0	5.0	0.24	0.14	808.0	974.0	10.0
C97	c	25.0	21.0	12.0	16.0	0.19	0.24	524.0	678.0	10.0
C98	c	19.0	21.0	10.0	24.0	0.35	0.45	315.0	651.0	10.0
C99	c	20.0	26.0	9.0	9.0	0.30	0.05	28.0	266.0	10.0
C100	c	18.0	18.0	17.0	4.0	0.13	0.49	133.0	133.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
